id,original_title,title,original_language,overview,tagline,release_date,poster_path,popularity,vote_count,vote_average,budget,revenue,runtime,status,adult,backdrop_path,genre_names,collection,collection_name,_art_year
85141,The Majorettes,The Majorettes,en,"A hooded psycho is murdering high-school girls. A devil-worshiping, drug-dealing biker gang is suspected.","Sis, Boom, Blood. You're Dead!",1986-10-27,/tjhjyGlwsiiXnVU09TpbIzjI0Ao.jpg,2.503,28,5.2,85000,0,92,Released,False,/gGZbx1baQ08FhQmIvXjBwWb5Ghj.jpg,"Action, Crime, Horror, Mystery",,,1986
384687,The Channel,The Channel,en,"After surviving a near-death experience, a teenager discovers that she's become a channel for an evil spirit's entry into her life.",Evil hides in the periphery.,2016-03-18,/l9BDxdGJLyrmmBBWyPO0WpQVOen.jpg,2.503,12,3.5,0,0,93,Released,False,/bFTNibOC7jyvvrRSzuKai5icmt5.jpg,"Drama, Horror, Thriller",,,2016
588210,Alien: Night Shift,Alien: Night Shift,en,"When a missing space trucker is discovered hungover and disoriented, his co-worker suggests a nightcap as a remedy. Near closing time, they are reluctantly allowed inside the colony supply depot where the trucker’s condition worsens, leaving a young supply worker alone to take matters into her own hands. Alien: Night Shift is one of six short films produced to celebrate the 40th anniversary of 1979's Alien.",,2019-03-15,/hqErFOQbNYRS2UXoRKvAqZyVi6s.jpg,2.503,31,6.6,35000,0,9,Released,False,/xOgMaFm7uWBLB95OYF5yixd57nP.jpg,"Horror, Science Fiction",,,2019
21158,A Stranger Is Watching,A Stranger Is Watching,en,A twisted man holds a TV newswoman and a girl hostage in the bowels of Grand Central Station.,"Beneath New York's Grand Central Station, a killer can hide, victims can disappear... and a million witnesses will never know it happened.",1982-10-28,/xVGeQPx0Gb2kzIKtwAREOrLPEqf.jpg,2.502,13,4.7,0,0,92,Released,False,/hFaiGgJVQoqhGuYkTglPYgxkwHe.jpg,"Drama, Horror, Thriller",,,1982
80195,Underground,Underground,es,"A group of friends fight for their lives against the lethal and ravenous creatures lurking beneath the Earth's surface. The group finds themselves at the mercy of creatures genetically engineered by the military to be expendable in battle. Though they fought countless battles in Iraq, these friends never knew real fear until they went underground.","You can run, you can hide, but they will always find you.",2011-01-01,/nbjIfNKe8wLxYM9eUXaN0vv0pO9.jpg,2.502,20,4.6,0,0,83,Released,False,/lcpdqvmkC95sPubTSSNX5GvTrPv.jpg,Horror,,,2011
123356,はいすくーる・ゴーストバスターズ,High School Ghosthustlers,ja,"The GhostHustlers are three beautiful female students Kyoko, Mayu and Emi who fight evil spirits at Onin High School. The GhostHustlers are called into action when their school is invaded by ""Erotomaniac Spirits"" that have turned the female students into an uncontrollable libidinous frenzy. While this proves to be quite popular with the male students the school is also being overrun by slimy paranormal creatures. Faced with supernatural foes and the increasing moral turpitude of their students these three heroines do whatever is needed to save their school.",,1995-09-22,/xdf2NqCDgL4MnVeXn3zIRio1yza.jpg,2.502,0,0.0,0,0,76,Released,False,/bffPzgZYIK2Z6Vff7NENmnECfoM.jpg,"Horror, Science Fiction",,,1995
138943,Daddy's Little Girl,Daddy's Little Girl,en,"After the police find Derek’s daughter brutally murdered on the beach, he vows to make the culprit suffer for his actions, even if that person is ‘part of the family.’  With careful research into the history of torture, Derek prepares himself and his basement for a week of brutal tactics that will make his daughter’s killer feel the pain that he has inflicted upon so many others.  In a time when stranger danger is ever present, a single father learns that it’s the ones you trust most who have to be watched the closest.",The Only Thing Stronger Than A Father's Love Is His Revenge,2014-01-01,/rohDI0xu1j7A10EFnoK8gVtJFMF.jpg,2.502,44,6.5,0,0,126,Released,False,,"Horror, Thriller",,,2014
52204,The Brain Eaters,The Brain Eaters,en,"A huge,  alien structure resembling an inverted cone, appears in the woods outside a small rural town. Sent from Washington to investigate the origin of the mysterious object, a team of investigators  discovers that intelligent parasites from inside the ""cone"" can attach themselves to humans' nervous systems and control their minds, taking control of the authorities and workers, making communication with the outside world impossible, and leaving the responsibility of stopping the invasion up to seven people who have thus far been able to avoid possession by these creatures from parts unknown.","Crawling, Slimy Things, Terror-Bent on Destroying the World!",1958-09-01,/b38BGdGMy5ExdIAOdfLcSanYgJO.jpg,2.501,32,4.8,0,0,61,Released,False,/yNpBloDL1qpHtlrKIkNTqPZYpQz.jpg,"Horror, Science Fiction",,,1958
392050,Big Bad,Big Bad,en,"A respectful nod to classic kids-in-peril adventure films that finds a group of reluctant kids stranded overnight in an abandoned jail. Their chaperon is missing, their cellphone service is non existent, and their patience with each other is running thin. Oh, and a big, hairy creature is trying to eat them. Hey... it's tough being a kid in a monster movie.",,2016-04-08,/wkOhKoHvOTpWj466njqyxfNw7Uk.jpg,2.501,13,4.2,0,0,87,Released,False,/2GmWj9Bz5f8s9NKU3xFeAO6ZHJi.jpg,"Action, Adventure, Comedy, Horror, Science Fiction, Thriller",,,2016
395319,Definition of Fear,Definition of Fear,en,Four beautiful girls spend the weekend at a charming holiday cabin. But all is not how it seems. They quickly discover that maybe they are not alone.,Four girls. One spirit. No escape.,2015-12-05,/zI4xHm7o0WLfMhC0vL6HOXebYXp.jpg,2.501,5,7.1,0,0,90,Released,False,/i7gM10QpCJj27sqCNtXFzJAYUDM.jpg,Horror,,,2015
545573,Tous les dieux du ciel,All the Gods in the Sky,fr,"30-year-old factory worker Simon lives a solitary existence on a decrepit farm in the remote French countryside. Devoting his time to caring for his sister Estelle, who was left severely disabled when a childhood game went horribly wrong, Simon is plagued by guilt and depression. But he sees a way out, looking to otherworldly forces as a means of liberating both himself and his sister from the corporeal prisons in which they are confined.",,2019-05-15,/1a1YQiCaTlhCql1o1bz12f2Mfit.jpg,2.501,21,6.0,0,0,98,Released,False,/7mZ4qQVrs6BHKx3OPyqaj2uRL9H.jpg,"Drama, Horror",,,2019
133360,Alien Terminator,Alien Terminator,en,"Five miles below the Earth's surface, a group of scientists is working in self-imposed isolation, perfecting a series of DNA experiments that could literally change the world. But when one of those experiments goes awry, it unleashes a nearly immortal organism--one capable of instant regeneration, and with an insatiable appetite for living flesh. Soon, nothing can contain the creature, and with the lab's life support systems quickly shutting down, the scientists grimly prepare for their final battle...  A small group of scientists are working in self-imposed isolation below the Earth's surface. They are all working to create DNA which could change the world, but one of the scientists have been given an secret assignment, and when the assignment goes wrong, all hell breaks lose. The new creation is now aboard the ship and will destroy anyone who gets in its way, as it moves towards the surface.",,1996-10-09,/4LsdnTWNmgtuzPWyUGmmyBoRmf0.jpg,2.5,18,4.3,0,0,80,Released,False,/9L21PeX8Sl79svpf0zgMhgLC3rV.jpg,"Horror, Science Fiction",,,1996
140394,Apprentice to Murder,Apprentice to Murder,en,"Pennsylvania, 1928. Billy Kelly, a sixteen-year old boy, meets a mysterious traveler claiming he's the messenger of God. Falling under under the spell of this ""doctor"" Reese, he will soon discover Reese has murderous plans for his future. Based on a true story.",,1988-02-26,/ewG6XQJKbT6JUoZxQdldyGO3M9f.jpg,2.499,18,4.8,0,466369,97,Released,False,/fyagq5YsXP3TPlKyPd3k5ONjdii.jpg,"Horror, Mystery",,,1988
25715,Live Animals,Live Animals,en,A group of college kids must decide what price they will pay to gain their freedom after being kidnapped by a ruthless White Slave trader.,,2008-01-01,/bfq0IHoDvhKfq29vQZPV1wSFgkF.jpg,2.498,18,3.4,50000,0,84,Released,False,,"Horror, Thriller",,,2008
45835,El Muerto,The Dead One,en,"Trapped between the living and the dead, Diego de la Muerte fights to rescue his soul from the evil god of death that controls him. But a bigger battle awaits him when the Aztec god demands the soul of Maria, the girlfriend Diego left behind.","On the Day of the Dead, the chosen will rise.",2007-01-01,/wwq6nNgdy36LLhWTXTyHEIu8QMZ.jpg,2.498,14,4.7,1000000,0,90,Released,False,,"Horror, Romance, Thriller",,,2007
54963,Jolly Roger: Massacre at Cutter's Cove,Jolly Roger: Massacre at Cutter's Cove,en,A group of friends unleash a demonic Pirate from a treasure chest.,Some Things Should Stay Lost at Sea.,2005-05-31,/gzHQ51UbH2FZRujrmNqc1545Odo.jpg,2.498,11,3.2,500000,0,80,Released,False,,"Action, Horror",,,2005
47122,Flaming Creatures,Flaming Creatures,en,"Filmmaker and artist Jack Smith described his own film as a “comedy set in a haunted movie studio.” Flaming Creatures begins humorously enough with several men and women, mostly of indeterminate gender, vamping it up in front of the camera and participating in a mock advertisement for an indelible, heart-shaped brand of lipstick. However, things take a dark, nightmarish turn when a transvestite chases, catches and begins molesting a woman. Soon, all of the titular “creatures” participate in a (mostly clothed) orgy that causes a massive earthquake. After the creatures are killed in the resulting chaos, a vampire dressed like an old Hollywood starlet rises from her coffin to resurrect the dead. All ends happily enough when the now undead creatures dance with each other, even though another orgy and earthquake loom over the end title card.",,1963-04-29,/agXfZnar50z6v1DrGdzjgssuth7.jpg,2.496,41,4.8,300,0,45,Released,False,/bscqiQRZJqRpnX5aD79H0MNLro6.jpg,"Comedy, Fantasy, Horror",,,1963
321377,Plan 9,Plan 9,en,"Plan 9 is the story of Nilbog, a small town with a big story. The beginning of an invasion! However, instead of lasers, space ships, and epic force, these aliens have a different plan for the inhabitants of Earth. To resurrect their dead as their own army set with but one goal… To wipe out all mankind! Only the townsfolk on this Halloween night stand in the way of total domination. From the police department, to those trapped in a convenient store, and even those trying to stay alive in the streets, this night will decide the fates of all who walk the planet and thought they were the top of the food chain.",It's Their Planet Now!,2015-02-18,/h1S1YfbKmjbgckdj6uXIkz5rENJ.jpg,2.496,20,4.2,0,0,102,Released,False,,"Horror, Science Fiction",,,2015
451067,Wraith,Wraith,en,After living in an old mansion for almost 10 years a family suddenly discovers a ghost-like presence trying to communicate with them. A super-natural thriller.,There's Something in My Room,2017-04-05,/wXz0LqtpATtpuw9oLNR06ExedYY.jpg,2.496,13,5.2,0,0,99,Released,False,/kkTKCIQUS0SOlE3Ak6rOkt9J32V.jpg,"Horror, Mystery, Thriller",,,2017
658829,The Fear Footage 2: Curse of the Tape,The Fear Footage 2: Curse of the Tape,en,"On April 19th, 2019, Deputy Leo Cole's body camera footage from the night he disappeared was leaked. On that footage, he watched a mysterious V/H/S tape titled ""The Fear Footage"". On September 22nd, 2019, a camera was found in Darkbluff, Maryland with footage of two missing men who were searching for that same V/H/S tape. This is that footage..",Become Cursed...,2020-03-12,/xbbQ6AEKTWvQ3OG7AFjIwcyyrfz.jpg,2.496,3,3.3,900,0,74,Released,False,/cL8ASiD6oFvXBMlhpvslTG30NXH.jpg,Horror,857324.0,The Fear Footage Collection,2020
884882,Revealer,Revealer,en,Tensions rise when a stripper and religious protester are trapped together in a peep show booth and must come together to survive the apocalypse in 1980's Chicago.,Judgement comes.,2022-06-23,/6tYWNhSHgA1gQDeNcoCIL1LGyKj.jpg,2.496,6,5.3,0,0,86,Released,False,/XjDiJ1Q7PS6Za8WWAH5dBL6Dl5.jpg,Horror,,,2022
926687,Brain Hunter: New Breed,Brain Hunter: New Breed,en,A new breed of Brain Hunter has emerged to hunt humans for their brains in New York City. FBI agent Maxine Richards teams up with a retired detective from Wisconsin James Slant who has come face to face and battled this creature before.,Nothing is over,2022-10-31,/jfAcW81MEVc7KKwZn4lzVXPEI0o.jpg,2.496,0,0.0,0,0,0,In Production,False,,"Action, Horror",,,2022
86131,Child of Rage,Child of Rage,en,"A priest and his wife adopt a brother and sister, but the girl has terrible outbursts of rage.",,1992-09-24,/q3VAFT3He0RtYGHLyY81kIbUrg4.jpg,2.495,14,5.2,0,0,94,Released,False,,"Drama, Horror",,,1992
92976,真・女神転生 東京黙示録,Tokyo Revelation,ja,"Akito Kobayashi has always had an interest in the occult, and when he learns to control demons though the help of a computer program he created and magnetite, the essence of human life, he plans to unleash hell on earth. The only hinderance may lie within his old friend Kojiro Soma, who has the ability to stop the destruction, if he can find it within himself to do so.",,1995-04-21,/5p5YWFGwh4aU6D8P7drpvgODOxM.jpg,2.495,5,3.7,0,0,55,Released,False,,"Animation, Horror",196882.0,Megami Tensei Collection,1995
183149,A Near Death Experience,A Near Death Experience,en,"Ellie is shocked to discover that, after suffering a near-death experience, she can now  hear voices from beyond. She soon realizes that it is a gift with which you can help others.",,2008-01-06,/rgv8BxWchnNZLfwWm1IvvPmkUqT.jpg,2.495,15,5.1,0,0,89,Released,False,/iRextrK3pErjQ79RFh1clHG4cPk.jpg,"Drama, Horror, Mystery, TV Movie",,,2008
412111,The Emeryville Experiments,The Emeryville Experiments,en,"When their car crashes, 4 college kids seek help in Emeryville - a dilapidated village. New comers discover that place was once a ground for clinical experiments gone awry and plot an escape. They find themselves hunted by crazies.",They Keep The Ones They Need,2016-08-06,/aplwdbFQXvfxFyq5C2jKUrgDnVu.jpg,2.495,19,3.5,1000000,0,83,Released,False,,"Horror, Thriller",,,2016
783701,狂鼠列车,Junkrat Train,zh,"A Chinese Department of Health junior clerk Su Zhenghuai is with his eldest daughter Su Wei and son Su Yuexuan are on their way to visit relatives in the provincial city when they meet the long-lost second daughter Su Ling. Unfortunately, the train is attacked by rats. Su Yuexuan is bitten by a rat and goes into a coma. In order to save his young son and many bitten passengers, Su Zhenghuai and Su Wei decide to make the dangerous venture to Xiaobaihe Hospital to get medicine.",The occupants of a steam train will be surprised by the attack of a huge number of crazy and ravenous rats.,2021-01-07,/oD51TucgNiQfNI35h5sWSCucH1I.jpg,2.495,8,6.3,0,0,92,Released,False,/kCuWouYYRRdWBrYIrnIwgoxfLsN.jpg,"Horror, Mystery, Thriller",,,2021
34593,Monster on the Campus,Monster on the Campus,en,"A college paleontology professor acquires a newly discovered specimen of a coelecanth, but while examining it, he is accidentally exposed to its blood, and finds himself periodically turning into a murderous Neanderthal man.",Co-ed beauty captive of man-monster! Campus terror! Students victims of terror-beast!,1958-12-17,/61sVqrO6oArzwlLUnr4S3wp6EZr.jpg,2.494,35,6.3,0,0,77,Released,False,/w1CzJk4ZY8u4d5pxIF3wexwb2xT.jpg,"Horror, Science Fiction",,,1958
30081,R.S.V.P.,R.S.V.P.,en,A psychology student invites a group of his friends and teacher to a drug and alcohol-fueled party where he plans to murder them all.,It's a going away party. Have a killer time.,2002-01-15,/rkSCqOi3KyDLQxEmd4eegJhRRLV.jpg,2.493,10,4.0,0,0,100,Released,False,,"Comedy, Horror",,,2002
39131,Dark Rising,Dark Rising,en,"A weekend camping trip turns into a frantic fight against the supernatural when an ancient demon and a fearsome female warrior bring their eternal battle into the present day. Jason Parks is trying to win back his ex-fiancee, Jasmine, by arranging a camping trip with the lost love in question, his best friend, Ricky, and their witchcraft-obsessed friend, Renee. Little does Jack realize that Jasmine has switched teams--these days she's more interested in seducing Renee than marrying the man she once loved. But lately Renee's been having horrible dreams about Summer Vale, a little girl who vanished without a trace 20 years ago. When Renee attempts to contact Summer's spirit, she inadvertently opens an interdimensional portal and unleashes a vicious demon. Fortunately for the frightened campers, a grown-up, sword-wielding Summer manages to get through the portal as well, and sets out to slay the malevolent hell-spawn.",Bring your Battle Axe!,2007-10-30,/sPvm7pLvpLBuzErr1kJYdLwwbNR.jpg,2.493,14,4.2,0,0,92,Released,False,,"Action, Adventure, Comedy, Fantasy, Horror",128123.0,Dark Rising Collection,2007
105659,I vizi morbosi di una governante,Crazy Desires of a Murderer,it,"A group of hip friends gather at a Gothic castle owned by a wheelchair- bound older relative of one of the girls. One couple in the group, unbeknownst to the others, is smuggling heroin in some Chinese artifacts the protagonist has brought back from the Orient to give to her elderly relative. Meanwhile the deranged uncle of the protagonist, who supposedly killed the protagonist's mother (his own sister) and cut out her eyes, is wandering the catacombs spying on everyone. When one of the guests is murdered and her eyes subsequently disappear, suspicion naturally falls on the mad uncle. But is he being set up?",,1977-04-01,/vuilH8HdqkaRzQxVWItk9VO8pNw.jpg,2.493,10,4.2,0,0,85,Released,False,/ahspiQdEMOlHr5Kj3JZclSkfnKd.jpg,Horror,,,1977
396011,Deadly Intent,Deadly Intent,en,"After the tragic death of her husband, a soldier posted to Afghanistan, Bryony tries to build a new life for herself and her young son, James. Struggling with her own grief she fails to notice that James has become secretive and withdrawn, spending hours alone playing out death scenes with his toys. When things start to go missing and furniture is smashed Bryony blames James but when she confronts him she finds herself facing a reality more terrifying than any nightmare. As her world crashes around her Bryony realises that unless she can find a way to reconnect with her son she and James will be separated for ever.",Don't let him into your head,2016-04-11,/cVxIRM6Sh9cCw7xjDvkXpdjPSMu.jpg,2.493,14,4.2,0,0,82,Released,False,,"Drama, Horror, Thriller",,,2016
900308,El carnicero,The Butcher,es,"A murderer, knife in hand and face covered, breaks into a wealthy house causing a massacre.",,2021-11-18,/11bNceOaK1kX7jigssY8FafJiqb.jpg,2.493,1,2.0,0,0,8,Released,False,/eU3LbaUkr2e9CPeWMg5tTopE5QZ.jpg,Horror,,,2021
3206,Frankenstein vs. the Creature from Blood Cove,Frankenstein vs. the Creature from Blood Cove,en,"Near an isolated beach on California's coast, a sinister plan is underway in a laboratory of horror. Three renegade scientists have resurrected the Frankenstein Monster. . . legendary indestructible dead man come to life. . . and they have also created a biogentically engineered half-man, half fish abomination. . . to use as secret weapons in the fight against terrorists worldwide. However, disaster strikes when the terrifying monsters chemical brainwashing fails and the entire plan goes to hell! Instead of stopping terror, these invincible monsters spread terror! The first victims. . . young people on a glamour photo shoot are attacked by the amphibious beast of evil! Rescued and held hostage by the scientists, the survivors must find a way to escape the madmen and the monsters!",,2005-10-04,/1dmkSGQN8Y6Z3R9uAgHSLlhF3PZ.jpg,2.492,2,2.0,0,0,90,Released,False,,"Horror, Science Fiction",,,2005
86979,The Road Builder,The Road Builder,en,"The dreary existence of middle-aged spinster Maura Prince takes an unexpected turn with the arrival of young handyman Billy Jarvis, but there is more to Billy than meets the eye.  Based on the novel *Nest in a Fallen Tree* by Joy Cowley.","A lonely woman in a decaying mansion... A young stranger on a big, black bike.",1971-02-25,/aiZQhG7yaxGGTNKAQZxmvQZMc3o.jpg,2.491,16,6.2,0,0,97,Released,False,,"Drama, Horror, Thriller",,,1971
1007217,Brandon Sigloch’s The Riverside Slasher,Brandon Sigloch’s The Riverside Slasher,en,About a Family who moves to California and are stalked by a Mask Killer who is on a bloody Rampage,,2022-08-31,/j1p4aCHS5yuzc4NXhnw8BAqXfHE.jpg,2.491,0,0.0,200,0,60,Released,False,,Horror,,,2022
14472,The Sickhouse,The Sickhouse,en,"Terror lurks in the old orphanage, beneath a disused London hospital - a Seventeeth Century malevolence, the Plague Doctor, has returned to complete his evil masterpiece",,2008-03-18,/yelKwdba7w4pobjx8vD8QmAdo7p.jpg,2.49,18,4.2,4000000,0,100,Released,False,/9E9oO7WJJFAGNQNlGqPyMByPji7.jpg,Horror,,,2008
63032,五福星撞鬼,Ghost Punting,cn,"The ""Five Lucky Stars"" attempt to help a restless ghost take revenge on the evil drug gang who took his life. At the same time, they want the ghost to help them get rich and court the four policewomen assigned to the case.",,1992-02-27,/h7THmLPO7SOaGyQ4Z001p4dRzA4.jpg,2.489,5,6.2,0,0,94,Released,False,/1WwFw5GUY1QuM0ahtxoSdwUEpcq.jpg,"Action, Comedy, Horror",300431.0,Lucky Stars Collection,1992
89369,Ashes,Ashes,en,An obsessive doctor working on a cure for AIDS unwittingly creates an aggressive new bacteria that deteriorates the body and enrages the mind.,,2010-09-09,/418o6XhqU8GlbYY34F1oLYEdOvS.jpg,2.489,9,5.3,0,0,95,Released,False,,"Horror, Science Fiction, Thriller",,,2010
577549,Real Cases of Shadow People: The Sarah McCormick Story,Real Cases of Shadow People: The Sarah McCormick Story,en,"Three students went missing in October 2018. Sarah McCormick, Kyle Miller, Joseph Moore. Authorities have now come forward with the information that video surveillance was found inside of the abandoned Yost home that shows the crews last few moments documenting the Shadow People before their mysterious disappearance.",,2019-01-01,/kU8ceWdaV5F3qCltSaF2rQAkSNX.jpg,2.489,10,5.6,0,0,107,Released,False,/gSeVpbGJBTVAWidStCAr3TnaO5h.jpg,"Horror, Mystery, Thriller",,,2019
72745,ศพเด็ก 2002,The Unborn Child,th,Inspired by the true story of a woman who claimed that the ghost of her aborted child was haunting her. The figure “2002″ in the title refers to the number of illegally aborted foetuses recently discovered in a Bangkok temple.,Little unborn lives wait for taking… big revenge.,2011-03-10,/riFvrGYmbibGSqVXnSS14pHHlUu.jpg,2.488,11,3.9,0,0,95,Released,False,/hMKj8P2ko8JviIN7tXOipW0V4dc.jpg,"Horror, Thriller",,,2011
550678,I Am Fear,I Am Fear,en,"Held captive by terrorists, celebrity reporter, Sara Brown, sits in a cell awaiting her filmed beheading. Sara's captors wish to show the world the true face of terror but how can they, when even they have not seen it yet?",,2020-03-03,/mdDY5J2LPrd3HMQ6qu07DNRmUcZ.jpg,2.488,11,5.0,0,0,87,Released,False,/r87mK7JQAt2TFyEYGPPR1qfywg6.jpg,"Horror, Thriller",,,2020
28446,Suspended Animation,Suspended Animation,en,"Hollywood animator Tom (Alex McArthur) gets lost in the Michigan woods after a snowmobile ride goes wrong. He finds refuge at an isolated cabin inhabited by two sisters (Laura Esterman and Sage Allen). Initially grateful to them, Tom soon realizes that the women are cannibals who peg him as their next meal. Tom's friends manage to rescue him, but he's perpetually haunted by his horrific ordeal.",,2001-01-01,/gmc2L8rouQElPgynA486ZhuHMqs.jpg,2.487,6,4.8,1900000,0,114,Released,False,,"Horror, Thriller",,,2001
10121,Warriors of Terra,Warriors of Terra,en,"A headstrong animal-rights activist group plans a raid on a bio-tech company to stop the cruelty. They discover the true nature of the experiments that are really taking place. As they break into a biotech lab only to have their idealism crushed by the terrifying things they find inside. But when a genetically mutated human with a taste for human flesh gets released, they all struggle to survive!",,2006-01-01,/co9FJnIvJhqt9ixChZbTDOM9GtB.jpg,2.486,13,3.4,0,0,90,Released,False,/aI5Xx9IyAHu4PMwO2V0kTD47mbx.jpg,"Horror, Science Fiction",,,2006
54117,쓰리,Three,ko,"An anthology consisting of three horror shorts from different Asian directors: Memories by Kim Jee-woon, The Wheel by Nonzee Nimibutr, and Going Home by Peter Chan.",When two just ain't enough!,2002-07-09,/jhi6iI4CqQwWI97GKmYdpRg4HGq.jpg,2.486,49,5.9,0,1691811,129,Released,False,/paB9qpuzXRhwWUFZ0r77t94Xk0E.jpg,"Horror, Mystery",998794.0,Tam Canh,2002
90391,When Michael Calls,When Michael Calls,en,"A woman begins to receive ominous phone calls from her nephew, who died 15 years earlier. With each phone call, a family member dies. Will she be the next in line?","In ""When Michael Calls,"" Elizabeth Ashley receives mysterious phone calls. Who's keeping her on the hook?",1972-02-05,/cFRLSH8kywrO2RqDXRx1K6kjMB6.jpg,2.486,12,5.6,0,0,73,Released,False,/ijM80VjODKjXJP4Kb6wCQqKc0aV.jpg,"Horror, Thriller, TV Movie",,,1972
255254,ฮาชิมะ โปรเจกต์ ไม่เชื่อ ต้องลบหลู่,Hashima Project,th,"Hashima Island was once the most densely populated island but has been a ghost island since 1974. A group of teenagers will now step foot on this island to capture paranormal encounters on tape. On the island, the teenagers are thrilled as they explore. However, their excitement is short-lived. They realize something ominous is creeping up on them and the hair-raising truth unveils through the lens of the camera.",A deadly disrespect mission on the scariest ghost island of japan.,2013-10-31,/b7twnx3Nw7cip9YFYjER91KnlwB.jpg,2.486,16,5.3,0,0,121,Released,False,/xAloDyS1R6gkEo1zImHvwYFDsMf.jpg,"Horror, Thriller",,,2013
490863,Ghost Witch,Ghost Witch,en,A group of rag-tag paranormal investigators get more than they bargain for when they research an old local urban legend for a disturbed local girl.,Sometimes Urban Legends are much more than just legends.,2015-03-13,/9n0l1yHrYTp6K1fultWK6NvRkTw.jpg,2.486,5,5.0,10000,0,97,Released,False,/yVhHwdIOLAytGAnk6JJ09yVcYn3.jpg,Horror,,,2015
682836,The Wind Walker,The Wind Walker,en,"Twenty-five years ago, a famous author traveled into the dark woods to write his greatest tale, The Wind Walker. Now, twenty-five years later, his son embarks on an adventure to finish the story his father never did.",Truth is stranger than fiction!,2020-04-24,/nI0b7833JqgpE69vrWQpOnLA3WG.jpg,2.486,4,5.0,500000,0,89,Released,False,/sFueKiSoUj4KdDtN3TQQwUUqRjT.jpg,"Adventure, Horror",,,2020
46879,Regreso a Moira,Spectre,es,"After the sudden death of his wife, Tomás, a successful elderly writer who has been out of Spain during the last forty years, unexpectedly receives an old tarot card which seems to have for him a disturbing meaning, so he decides to return to the small village where he grew up.",Would you sleep if your lover came back from the Other Side?,2006-09-27,/gr8JvPWmFtXrvhc3FdZHzkuAZ3x.jpg,2.485,34,5.2,0,0,81,Released,False,/jeYwTSlbR24UyKPIAW6tJjfeD4i.jpg,"Drama, Horror, Mystery",,,2006
144206,Whistle and I'll Come to You,Whistle and I'll Come to You,en,"After placing his ailing wife Alice in a care home, elderly academic James Parkin goes to stay at a wintry out-of-season hotel which they used to visit together. But at night he seemingly becomes the victim of a ghostly revenge - but who is the avenger?",,2010-12-24,/A1QK55fCXMWGFjrH0oAv2hsyDuM.jpg,2.485,15,5.7,0,0,52,Released,False,/wRN9UXef3Bm81ONS9WClUQPpIpl.jpg,"Horror, TV Movie",,,2010
719106,The Curse of Hobbes House,The Curse of Hobbes House,en,"After the death of her Grandmother, Jane Dormant travels to the family’s remote, ancestral home hoping to receive a large inheritance. When Jane’s estranged, half-sister Jennifer arrives at Hobbes House to claim her part of the estate, the sisters’ simmering hate breaks out completely. But then a violent, unexpected storm cuts the estate off from outside help and a wave of bloodthirsty zombies lays siege. Now the sisters have to learn how to fight back together.",Don't Wake the Dead!,2020-06-26,/gUqVRo00JwAcsERppkciuQf3oVd.jpg,2.485,16,6.4,0,0,83,Released,False,/6TcP7cCHmiWgNxJ02dFbLLqQwGa.jpg,"Horror, Thriller",,,2020
29693,Psycho Cop Returns,Psycho Cop Returns,en,"A group of office workers decide to have a party in the office building. Among other things, they want to have some drugs there. Their conversation on the subject is overheard by Joe Vickers, which is rather unfortunate for them, since Joe Vickers is a policeman. Even more unfortunate is the fact that Vickers is also an undead psychotic satanist, and instead of arresting them, he will make sure that nobody leaves the party alive...",You have the right... to remain dead!,1993-11-08,/sIa2kKFtrWEvG06q0Mlb3BpaY4x.jpg,2.484,27,5.1,0,0,85,Released,False,/xp7qN9db9vguIuJ6W1bnD0Z9ocE.jpg,Horror,465250.0,Psycho Cop Collection,1993
46230,Pale Blood,Pale Blood,en,"3 dead women, blood drained through small bites and placed around L.A. The murders catch international attention of a lonely man looking to teach a suspected vampire some morals.",,1990-10-01,/vr80VFhcPqX5tj6sFlgcYP6WWKh.jpg,2.484,17,4.9,0,0,93,Released,False,/ooOs7cDFn1kpS0wr6q6KYNEpbAX.jpg,"Horror, Thriller",,,1990
53502,The Dead Undead,The Dead Undead,en,Good Vampires battle Zombie Vampires while trying to hide their own identity and prevent the infection from spreading.,How Do You Kill Something That's Already Dead?,2010-05-13,/5vQ1GtMNiTVGvh9yxrWb8jujrIF.jpg,2.484,12,3.6,0,0,90,Released,False,,"Action, Horror, Science Fiction",,,2010
85230,The Clown at Midnight,The Clown at Midnight,en,"Upon the reopening of the opera house where her mother was murdered, a teen and her friends become the targets of a deranged killer dressed in a clown costume.","So Many Victims, So Little Time",1998-01-01,/3veFzB0oWzQdvyP2zx7n9vPVKgs.jpg,2.484,28,4.5,12,0,91,Released,False,/csHtlULs2nhvCGRFTpu4CrLZLV8.jpg,"Horror, Thriller",,,1998
100592,Ruka,The Hand,cs,"A happy little potter is approached by a huge hand which wants him to sculpt its statue. The potter refuses, wanting nothing more than to be left alone with his only friend, a potted plant. As the hand's request gives way to bribery, demands, and threats, the potter becomes more desperate to escape its clutch, leading to tragedy.",,1965-01-01,/83YdjKErufydzHqvJgyY5D7EUme.jpg,2.484,55,7.3,0,0,18,Released,False,/jU6ukPeymuNFCGDT50nJXZTPGS8.jpg,"Animation, Horror",,,1965
113597,Nero veneziano,Damned in Venice,it,A blind boy receives a vision that warn him of the birth of the anti-christ.,,1978-02-18,/vz7hCUwurd7cgtmwdBryGxQKceB.jpg,2.484,16,6.0,0,0,95,Released,False,,"Horror, Mystery",,,1978
