LEAID,LEA_NAME,ST,d_Locale_Txt,SCHOOL_YEAR,AIAN,Asian,Black,Hispanic,White,Multi,Total,diverse,variance,int_group
904980,westbrook school district,CT,suburban-large,1994-1995,0.0,2.51256281407035,0.628140703517588,2.51256281407035,94.3467336683417,,796,Extremely undiverse,,
904980,westbrook school district,CT,suburban-large,2016-2017,0.393700787401575,1.70603674540682,0.656167979002625,14.5669291338583,81.496062992126,1.18110236220472,762,Undiverse,,
905010,weston school district,CT,suburban-large,1994-1995,0.0,2.79156327543424,0.930521091811414,0.682382133995037,95.5955334987593,,1612,Extremely undiverse,,
905010,weston school district,CT,suburban-large,2016-2017,0.0846740050804403,4.91109229466554,1.77815410668925,4.44538526672312,84.2506350550381,4.53005927180356,2362,Undiverse,,
905040,westport school district,CT,suburban-large,1994-1995,0.0819448238186288,2.95001365747064,0.87407812073204,2.43102977328599,93.6629336246927,,3661,Extremely undiverse,,
905040,westport school district,CT,suburban-large,2016-2017,0.0191828122002686,6.31114521388836,1.93746403222712,4.71897180126607,83.4644158833685,3.54882025704968,5213,Undiverse,,
905070,wethersfield school district,CT,suburban-large,1994-1995,0.165617754223253,2.11990725405763,2.48426631334879,4.17356740642597,91.0566412719443,,3019,Extremely undiverse,,
905070,wethersfield school district,CT,suburban-large,2016-2017,0.253521126760563,4.36619718309859,3.23943661971831,16.6760563380282,72.8450704225352,2.61971830985915,3550,Diverse,0.0064995502480024,Highly integrated
905100,willington school district,CT,rural-fringe,1994-1995,0.452488687782805,1.65912518853695,0.452488687782805,0.452488687782805,96.9834087481146,,663,Extremely undiverse,,
905100,willington school district,CT,rural-fringe,2016-2017,0.0,0.938967136150235,0.704225352112676,4.22535211267606,91.0798122065728,3.05164319248826,426,Extremely undiverse,,
905130,wilton school district,CT,rural-fringe,1994-1995,0.100133511348465,3.30440587449933,0.567423230974633,1.50200267022697,94.5260347129506,,2996,Extremely undiverse,,
905130,wilton school district,CT,rural-fringe,2016-2017,0.271739130434783,9.78260869565217,0.988142292490119,3.90316205533597,82.3369565217391,2.71739130434783,4048,Undiverse,,
905160,winchester school district,CT,town-fringe,1994-1995,0.32232070910556,0.96696212731668,1.36986301369863,1.20870265914585,96.1321514907333,,1241,Extremely undiverse,,
905160,winchester school district,CT,town-fringe,2016-2017,0.559701492537313,3.35820895522388,2.23880597014925,15.1119402985075,76.3059701492537,2.42537313432836,536,Undiverse,,
905190,windham school district,CT,town-fringe,1994-1995,0.145222189950624,0.871333139703747,4.18239907057798,36.8864362474586,57.914609352309,,3443,Diverse,0.0194250669400204,Highly integrated
905190,windham school district,CT,town-fringe,2016-2017,0.212960146029814,0.912686340127776,3.22482506845148,70.1247337998175,23.5777304533009,1.94706419227259,3287,Diverse,0.0870211313879686,Somewhat integrated
905220,windsor school district,CT,suburban-large,1994-1995,0.273224043715847,3.18761384335155,31.8078324225865,5.46448087431694,59.2668488160291,,4392,Diverse,0.0146462145985856,Highly integrated
905220,windsor school district,CT,suburban-large,2016-2017,0.0636942675159236,4.74522292993631,45.0636942675159,16.4012738853503,27.7070063694268,6.01910828025478,3140,Diverse,0.0127495008632809,Highly integrated
905250,windsor locks school district,CT,suburban-large,1994-1995,0.674536256323777,2.69814502529511,4.10342889263631,2.13603147835863,90.3878583473862,,1779,Extremely undiverse,,
905250,windsor locks school district,CT,suburban-large,2016-2017,0.0,9.40789473684211,11.3157894736842,13.0263157894737,61.5131578947368,4.73684210526316,1520,Diverse,,
905280,wolcott school district,CT,suburban-midsize,1994-1995,0.257637099742363,0.920132499079867,1.58262789841737,0.772911299227089,96.4666912035333,,2717,Extremely undiverse,,
905280,wolcott school district,CT,suburban-midsize,2016-2017,0.043994720633524,1.93576770787506,2.1997360316762,5.89529256489221,86.7135943686758,3.21161460624725,2273,Undiverse,,
905310,woodbridge school district,CT,suburban-large,1994-1995,0.0,4.72255017709563,2.47933884297521,0.354191263282172,92.443919716647,,847,Extremely undiverse,,
905310,woodbridge school district,CT,suburban-large,2016-2017,0.258397932816538,13.3074935400517,3.48837209302326,6.33074935400517,73.9018087855297,2.71317829457364,774,Diverse,,
905370,woodstock school district,CT,rural-fringe,1994-1995,0.46029919447641,0.805523590333717,0.115074798619102,0.575373993095512,98.0437284234753,,869,Extremely undiverse,,
905370,woodstock school district,CT,rural-fringe,2016-2017,0.0,0.954653937947494,1.07398568019093,2.86396181384248,90.5727923627685,4.5346062052506,838,Extremely undiverse,,
905371,norwich free academy,CT,,1994-1995,2.31116121758737,1.97294250281849,7.271702367531,4.73506200676437,83.7091319052988,,1774,Undiverse,,
905372,the gilbert school,CT,,1994-1995,0.0,1.364522417154,0.584795321637427,0.389863547758285,97.6608187134503,,513,Extremely undiverse,,
905373,woodstock academy,CT,,1994-1995,0.391644908616188,0.261096605744125,0.391644908616188,0.130548302872063,98.8250652741514,,766,Extremely undiverse,,
1000080,appoquinimink school district,DE,town-fringe,1994-1995,0.0,0.41816009557945,9.79689366786141,0.537634408602151,89.247311827957,,3348,Undiverse,,
1000080,appoquinimink school district,DE,town-fringe,2016-2017,0.225479143179256,5.10146561443066,25.2630590003758,7.49718151071026,58.6433671552048,3.26944757609921,10644,Diverse,0.0228852090482155,Highly integrated
1000170,cape henlopen school district,DE,town-distant,1994-1995,0.0991325898389095,1.01610904584882,24.0644361833953,2.60223048327138,72.2180916976456,,4035,Diverse,0.0319776837709917,Highly integrated
1000170,cape henlopen school district,DE,town-distant,2016-2017,0.469667318982387,1.58512720156556,12.8571428571429,15.2641878669276,65.9882583170254,3.83561643835616,5110,Diverse,0.0457315294743635,Highly integrated
1000180,caesar rodney school district,DE,suburban-midsize,1994-1995,0.560266505148395,2.19563900666263,23.7583282858873,2.96789824348879,70.5178679588128,,6604,Diverse,0.0034438345809295,Highly integrated
1000180,caesar rodney school district,DE,suburban-midsize,2016-2017,0.430976430976431,3.63636363636364,27.1515151515152,9.29292929292929,53.952861952862,5.53535353535354,7425,Diverse,0.010242711834993,Highly integrated
1000190,capital school district,DE,city-small,1994-1995,0.573979591836735,1.73788265306122,38.7914540816327,3.01339285714286,55.8832908163265,,6272,Diverse,0.0473909796446736,Highly integrated
1000190,capital school district,DE,city-small,2016-2017,0.973465222169885,2.88899356256869,51.1383262678599,12.0584079133302,29.5493798084472,3.39142722562412,6369,Diverse,0.0617238148463378,Highly integrated
1000200,christina school district,DE,suburban-large,1994-1995,0.0978523973837359,2.64201472936087,30.5453983622599,3.74414173147242,62.9705927795231,,19417,Diverse,0.036538143362591,Highly integrated
1000200,christina school district,DE,suburban-large,2016-2017,0.195558038832239,5.2660986171253,39.3700237463333,22.0421846626624,28.3908367090376,4.73529822600922,14318,Diverse,0.120063481215285,Somewhat integrated
1000230,colonial school district,DE,suburban-large,1994-1995,0.107779737409367,1.2933568489124,35.6359004507153,2.9002547521066,60.0627082108564,,10206,Diverse,0.0143210288389709,Highly integrated
1000230,colonial school district,DE,suburban-large,2016-2017,0.268290166133526,2.93055412238159,43.8757610153751,20.8544009906098,29.2333092560107,2.83768444948922,9691,Diverse,0.0254035063152063,Highly integrated
1000270,delmar school district,DE,suburban-small,1994-1995,0.463678516228748,0.154559505409583,20.8655332302937,0.154559505409583,78.3616692426584,,647,Undiverse,,
1000270,delmar school district,DE,suburban-small,2016-2017,0.460475825019186,2.99309286262471,14.6584804297774,6.44666155026861,69.8388334612433,5.60245587106677,1303,Diverse,,
1000680,indian river school district,DE,rural-fringe,1994-1995,0.502801321649188,0.962505387157018,25.68596466025,3.23229421060192,69.6164344203419,,6961,Diverse,0.053741122714763,Highly integrated
1000680,indian river school district,DE,rural-fringe,2016-2017,0.73500588004704,1.36221089768718,12.2598980791846,32.1344570756566,49.6961975695806,3.81223049784398,10204,Diverse,0.131881663170545,Somewhat integrated
1000750,polytech sch dist,DE,,1994-1995,1.19521912350598,0.697211155378486,20.9163346613546,1.99203187250996,75.199203187251,,1004,Undiverse,,
1000790,lake forest school district,DE,rural-fringe,1994-1995,0.0575043128234618,0.747556066705003,20.7015526164462,1.03507763082231,77.458309373203,,3478,Undiverse,,
1000790,lake forest school district,DE,rural-fringe,2016-2017,0.508565310492505,0.776231263383298,19.5663811563169,8.11027837259101,64.4807280513919,6.55781584582441,3736,Diverse,0.0034357228523441,Highly integrated
1000810,laurel school district,DE,rural-fringe,1994-1995,0.141643059490085,0.944287063267233,24.0793201133144,1.51085930122757,73.3238904627007,,2118,Diverse,0.0088929948311084,Highly integrated
1000810,laurel school district,DE,rural-fringe,2016-2017,0.423370025402202,1.14309906858594,29.424216765453,12.701100762066,50.4657070279424,5.84250635055038,2362,Diverse,,
1001080,milford school district,DE,town-fringe,1994-1995,0.0531490831783152,0.558065373372309,26.0961998405528,3.40154132341217,69.8910443794845,,3763,Diverse,0.003266669148244,Highly integrated
1001080,milford school district,DE,town-fringe,2016-2017,0.352733686067019,0.73066263542454,24.9181153943059,18.9216427311665,50.5668934240363,4.50995212899975,3969,Diverse,0.0026073159857484,Highly integrated
1001240,brandywine school district,DE,suburban-large,1994-1995,0.0529333921482135,2.53198059108955,33.0392589325099,1.53506837229819,62.8407587119541,,11335,Diverse,0.0242446880731787,Highly integrated
1001240,brandywine school district,DE,suburban-large,2016-2017,0.419798887044811,6.46295030752709,37.742848774773,6.58010348530704,46.1681148101142,2.62618373523382,10243,Diverse,0.076180079195854,Highly integrated
1001280,new castle county voc/tech s/d,DE,,1994-1995,0.0626762770291445,0.313381385145722,34.2212472579129,4.48135380758383,60.9213412723284,,3191,Diverse,,
1001300,red clay consolidated school district,DE,suburban-large,1994-1995,0.100556412147215,2.54072534691962,30.6093718576121,9.44559898102836,57.3037474022927,,14917,Diverse,0.0605088021634864,Highly integrated
1001300,red clay consolidated school district,DE,suburban-large,2016-2017,0.247167868177137,5.09440439409543,22.382423618263,29.8867147270855,39.7665636800549,2.62272571232406,14565,Diverse,0.244123450154961,Not integrated
1001530,seaford school district,DE,suburban-small,1994-1995,0.0555864369093941,0.972762645914397,33.7687604224569,1.58421345191773,63.6186770428016,,3598,Diverse,0.0044530072471403,Highly integrated
1001530,seaford school district,DE,suburban-small,2016-2017,0.428449014567267,1.42816338189089,36.4467295058555,19.3944587260783,37.3321908026278,4.97000856898029,3501,Diverse,0.0023196793498905,Highly integrated
1001620,smyrna school district,DE,rural-fringe,1994-1995,0.0956632653061224,0.637755102040816,12.6594387755102,1.53061224489796,85.0765306122449,,3136,Undiverse,,
1001620,smyrna school district,DE,rural-fringe,2016-2017,0.316102640386761,1.45035329118631,26.1621420602454,7.88397173670509,61.9561175158051,2.23131275567125,5378,Diverse,0.016782531727159,Highly integrated
1001680,sussex county voc/tech sch dis,DE,,1994-1995,1.05062082139446,0.191021967526266,23.7822349570201,1.33715377268386,73.6389684813754,,1047,Diverse,,
1001850,woodbridge school district,DE,rural-fringe,1994-1995,0.0,0.230414746543779,33.0069124423963,2.88018433179723,63.8824884792627,,1736,Diverse,,
1001850,woodbridge school district,DE,rural-fringe,2016-2017,0.159553250897487,0.638213003589948,25.9274032708416,22.3773434383726,47.8659752692461,3.03151176705225,2507,Diverse,,
1100030,district of columbia public schools,DC,city-large,1994-1995,0.0435052827843381,1.30142945929149,87.9714108141703,6.6413921690491,4.04226227470479,,80450,Undiverse,,
1100030,district of columbia public schools,DC,city-large,2016-2017,0.171359664896655,2.15363134400982,61.1775159195244,19.9644587361696,14.4090207112484,2.12401362415113,47269,Diverse,0.430454405890226,Not integrated
1200030,alachua,FL,city-midsize,1994-1995,0.137726454073525,2.08355404880461,36.55754493767,2.75806052901084,58.4631140304411,,28317,Diverse,0.0963358697872883,Somewhat integrated
1200030,alachua,FL,city-midsize,2016-2017,0.218138795430177,5.51262616926092,34.6286094576108,9.8717048101453,43.6055754797205,6.16334528783229,27047,Diverse,0.11169622671546,Somewhat integrated
1200060,baker,FL,town-distant,1994-1995,0.0645577792123951,0.193673337637185,17.1293307510222,0.150634818162255,82.461803313966,,4647,Undiverse,,
1200060,baker,FL,town-distant,2016-2017,0.199840127897682,0.679456434852118,11.8904876099121,1.8185451638689,82.6139088729017,2.79776179056755,5004,Undiverse,,
1200090,bay,FL,suburban-midsize,1994-1995,0.294331102330457,2.35464881864366,15.1761954681074,1.21764373840819,80.9571808725103,,24802,Undiverse,,
1200090,bay,FL,suburban-midsize,2016-2017,0.42577473443947,2.25177771925204,15.6834342902291,8.22579229216048,66.824686155737,6.5885348081819,22782,Diverse,0.131688647794043,Somewhat integrated
1200120,bradford,FL,town-distant,1994-1995,0.121477162293489,0.583090379008746,21.6715257531584,0.583090379008746,77.0408163265306,,4116,Undiverse,,
1200120,bradford,FL,town-distant,2016-2017,0.156494522691706,1.15805946791862,22.660406885759,2.53521126760563,71.3302034428795,2.15962441314554,3195,Diverse,0.0300312006634493,Highly integrated
1200150,brevard,FL,suburban-large,1994-1995,0.271010962241169,1.86814859926918,14.675700365408,3.27801461632156,79.9071254567601,,65680,Undiverse,,
1200150,brevard,FL,suburban-large,2016-2017,0.217084231655639,2.35372834733477,14.2175302951453,13.9261021485391,61.982008772582,7.30354620474314,67255,Diverse,0.101806440206353,Somewhat integrated
1200180,broward,FL,suburban-large,1994-1995,0.250392649796525,2.39855083372222,34.2616427564267,12.3294545053114,50.7599592547432,,199287,Diverse,0.293458407827027,Not integrated
1200180,broward,FL,suburban-large,2016-2017,0.259056685813671,3.81307641256837,39.0955900862759,32.0351511545415,22.067418815937,2.72970684486349,218485,Diverse,0.159440201811316,Somewhat integrated
1200210,calhoun,FL,rural-fringe,1994-1995,0.218531468531469,0.437062937062937,17.0454545454545,0.786713286713287,81.5122377622378,,2288,Undiverse,,
1200210,calhoun,FL,rural-fringe,2016-2017,0.465766185374942,0.465766185374942,10.3865859338612,6.93991616208663,76.8979972054029,4.84396832789939,2147,Undiverse,,
1200240,charlotte,FL,suburban-midsize,1994-1995,0.178902729923138,1.12642459581235,8.39517625231911,2.82931354359926,87.4701828783462,,15092,Undiverse,,
1200240,charlotte,FL,suburban-midsize,2016-2017,0.29504459196674,1.68980084490042,8.69710990411051,15.0942131026621,69.3824180245423,4.84141353181788,14913,Diverse,0.0422041338246582,Highly integrated
1200270,citrus,FL,rural-fringe,1994-1995,0.236374687647734,0.884716688052948,4.59242250287026,2.20841493888026,92.0780711825488,,14807,Extremely undiverse,,
1200270,citrus,FL,rural-fringe,2016-2017,0.26298044504383,1.84760620364127,4.5515846257586,7.86244099797707,81.2137559002023,4.26163182737694,14830,Undiverse,,
1200300,clay,FL,suburban-large,1994-1995,0.125844204874366,1.69470195897479,8.55321112462771,2.08481899408532,87.5414237174378,,23839,Undiverse,,
1200300,clay,FL,suburban-large,2016-2017,0.193001594360997,2.86705266985539,14.6457441749881,11.5828927862158,65.8023551788761,4.90895359570362,35751,Diverse,0.103803524426773,Somewhat integrated
1200330,collier,FL,suburban-large,1994-1995,0.365296803652968,0.428521250439059,11.5208991921321,23.1647348085704,64.5205479452055,,28470,Diverse,0.391320299692101,Not integrated
1200330,collier,FL,suburban-large,2016-2017,0.635068876955405,1.48494046229279,11.6460424935793,50.2661685734298,33.9551716086855,2.0126079850572,42830,Diverse,0.295131840465204,Not integrated
1200360,columbia,FL,town-distant,1994-1995,0.240523378872426,0.933230710025014,24.4179334231287,1.41427746776987,72.994035020204,,10394,Diverse,0.0166110383566938,Highly integrated
1200360,columbia,FL,town-distant,2016-2017,0.136683839764483,1.06192829355483,22.773630533067,6.45568289349175,63.810324886973,5.76174955314899,9511,Diverse,0.0829074172332465,Somewhat integrated
1200390,dade,FL,suburban-large,1994-1995,0.0575190914431173,1.29356765224202,33.872931760329,49.3449554532994,15.4310260426865,,326848,Diverse,0.19989336388092,Somewhat integrated
1200390,dade,FL,suburban-large,2016-2017,0.0555294666086235,1.19354075760017,23.1273372935212,67.8439827652989,7.18729540647912,0.592314310491984,291737,Diverse,0.13253001368199,Somewhat integrated
1200420,desoto,FL,town-distant,1994-1995,0.169061707523246,0.655114116652578,23.5207100591716,16.1031276415892,59.5519864750634,,4732,Diverse,0.0646451142243989,Highly integrated
1200420,desoto,FL,town-distant,2016-2017,0.207425845260319,0.477079444098735,11.2839659821614,45.1566065131715,40.3028417340801,2.57208048122796,4821,Diverse,0.0267164678545848,Highly integrated
1200450,dixie,FL,town-remote,1994-1995,0.0,0.145401672119229,10.4689203925845,0.181752090149037,89.2039258451472,,2751,Undiverse,,
1200450,dixie,FL,town-remote,2016-2017,0.193236714975845,0.386473429951691,6.3768115942029,3.6231884057971,85.6521739130435,3.76811594202899,2070,Undiverse,,
1200480,duval,FL,city-large,1994-1995,0.126229291795921,2.56171209821134,38.8852220975513,2.35875519767672,56.0680813147647,,121208,Diverse,0.286125856131684,Not integrated
1200480,duval,FL,city-large,2016-2017,0.26942194321688,4.75089585019073,43.390270577879,11.2970488071632,35.4507704756231,4.84159234592711,112463,Diverse,0.21877502899353,Not integrated
1200510,escambia,FL,suburban-large,1994-1995,0.479379942205596,3.02188571044555,33.6663605205977,1.03716314598687,61.7952106807643,,44641,Diverse,0.205455919681946,Somewhat integrated
1200510,escambia,FL,suburban-large,2016-2017,0.680626906928834,2.89201241296581,34.5763684251702,6.28471588390226,48.4731530497823,7.09312332125068,38347,Diverse,0.163714088329176,Somewhat integrated
1200540,flagler,FL,suburban-large,1994-1995,0.141576215195847,1.88768286927796,14.6610036180588,4.79786062608149,78.5118766713859,,6357,Undiverse,,
1200540,flagler,FL,suburban-large,2016-2017,0.587051325058705,2.39013753773901,14.5420999664542,14.1227775914123,62.3364642737336,6.02146930560215,11924,Diverse,0.0164158540326868,Highly integrated
1200570,franklin,FL,rural-fringe,1994-1995,0.0613120784794604,0.490496627835684,20.110361741263,0.490496627835684,78.8473329245861,,1631,Undiverse,,
1200570,franklin,FL,rural-fringe,2016-2017,0.104493207941484,0.313479623824451,11.0762800417973,6.06060606060606,78.3699059561128,4.07523510971787,957,Undiverse,,
1200600,gadsden,FL,rural-fringe,1994-1995,0.0231884057971014,0.0463768115942029,85.1826086956522,5.70434782608696,9.04347826086957,,8625,Undiverse,,
1200600,gadsden,FL,rural-fringe,2016-2017,1.3555787278415,0.375391032325339,73.5349322210636,19.5620437956204,3.96246089676747,1.20959332638165,4795,Diverse,0.0425804685064461,Highly integrated
1200630,gilchrist,FL,rural-fringe,1994-1995,0.0421407501053519,0.0,6.11040876527602,0.589970501474926,93.2574799831437,,2373,Extremely undiverse,,
1200630,gilchrist,FL,rural-fringe,2016-2017,0.0364298724954463,0.364298724954463,4.55373406193078,7.86885245901639,83.8979963570127,3.27868852459016,2745,Undiverse,,
1200660,glades,FL,town-distant,1994-1995,1.09990834097159,0.183318056828598,28.5059578368469,17.4152153987168,52.7956003666361,,1091,Diverse,,
1200660,glades,FL,town-distant,2016-2017,3.21658327376698,0.643316654753395,10.5075053609721,44.0314510364546,40.457469621158,1.14367405289492,1399,Diverse,,
1200690,gulf,FL,rural-fringe,1994-1995,0.176678445229682,0.176678445229682,22.5265017667845,0.309187279151943,76.8109540636042,,2264,Undiverse,,
1200690,gulf,FL,rural-fringe,2016-2017,0.204918032786885,0.461065573770492,12.7049180327869,3.99590163934426,78.0225409836066,4.61065573770492,1952,Undiverse,,
1200720,hamilton,FL,rural-distant,1994-1995,0.0840336134453782,0.168067226890756,50.5882352941176,2.98319327731092,46.1764705882353,,2380,Diverse,0.0114277899154983,Highly integrated
1200720,hamilton,FL,rural-distant,2016-2017,0.119617224880383,0.41866028708134,37.2607655502392,19.0191387559809,40.4904306220096,2.69138755980861,1672,Diverse,,
1200750,hardee,FL,town-distant,1994-1995,0.225225225225225,0.277200277200277,9.78863478863479,35.1004851004851,54.6084546084546,,5772,Diverse,0.0400844303309706,Highly integrated
1200750,hardee,FL,town-distant,2016-2017,0.190766882869134,0.801220908050362,5.81838992750858,62.7432277756581,28.6722624952308,1.77413201068295,5242,Diverse,0.0234358284870926,Highly integrated
1200780,hendry,FL,town-remote,1994-1995,0.63665975718093,0.473793307669529,20.6988451288126,31.403612673971,46.787089132366,,6754,Diverse,0.0389646177134094,Highly integrated
1200780,hendry,FL,town-remote,2016-2017,0.408552362794498,0.612828544191747,14.5172272912978,63.9929184257116,19.8284080076263,0.640065368378047,7343,Diverse,0.0174659964892009,Highly integrated
1200810,hernando,FL,suburban-midsize,1994-1995,0.181916183802722,0.747877644522302,7.78197008489422,4.49400350357095,86.7942325832098,,14842,Undiverse,,
1200810,hernando,FL,suburban-midsize,2016-2017,0.286162651158497,1.80005538631958,7.44484445675252,19.1267423613034,66.629742453614,4.71245269085203,21666,Diverse,0.0152498607861974,Highly integrated
1200840,highlands,FL,suburban-small,1994-1995,0.468361689925445,0.678646530300134,21.4203785127127,11.9957943031925,65.4368189638692,,10462,Diverse,0.0372327220475375,Highly integrated
1200840,highlands,FL,suburban-small,2016-2017,0.269519764782751,1.70695851029075,17.1267559621039,34.2371773930088,43.0414897092453,3.61809866056844,12244,Diverse,0.0510085031260858,Highly integrated
1200870,hillsborough,FL,suburban-large,1994-1995,0.274480110332892,1.86119148706022,23.4849509180886,15.683901673923,58.6954758105952,,147916,Diverse,0.138469648083029,Somewhat integrated
1200870,hillsborough,FL,suburban-large,2016-2017,0.224934071048141,4.04053984177052,21.0512436010135,36.5230880603961,33.8378406329179,4.32235379285382,193390,Diverse,0.186281403832073,Somewhat integrated
1200900,holmes,FL,rural-distant,1994-1995,0.08110300081103,0.24330900243309,3.21708569883752,0.621789672884563,95.8367126250338,,3699,Extremely undiverse,,
1200900,holmes,FL,rural-distant,2016-2017,0.15281173594132,0.458435207823961,4.27872860635697,3.39242053789731,89.2726161369193,2.44498777506112,3272,Undiverse,,
1200930,indian river,FL,suburban-midsize,1994-1995,0.189926308592266,0.660943553901086,18.172149206108,5.62181873433108,75.3551621970675,,13163,Undiverse,,
1200930,indian river,FL,suburban-midsize,2016-2017,0.260027302866801,1.50165767405578,18.3514268998245,23.1424299551453,52.9675615939674,3.77689657414028,15383,Diverse,0.0670733264461831,Highly integrated
1200960,jackson,FL,town-distant,1994-1995,0.221084477542471,0.3258087037468,33.6513846869909,0.989062136374215,64.8126599953456,,8594,Diverse,0.0332569430850427,Highly integrated
1200960,jackson,FL,town-distant,2016-2017,0.387296669248644,0.526723470178156,30.7823392718823,4.89542989930287,57.6297443841983,5.77846630518978,6455,Diverse,0.0526859176412401,Highly integrated
1200990,jefferson,FL,rural-distant,1994-1995,0.0367376928728876,0.110213078618663,67.8177810433505,0.587803085966201,31.4474650991918,,2722,Diverse,0.0089590037304777,Highly integrated
1200990,jefferson,FL,rural-distant,2016-2017,0.0,0.286944045911047,73.0272596843615,10.7604017216643,15.351506456241,0.573888091822095,697,Diverse,,
1201020,lafayette,FL,rural-remote,1994-1995,0.0968054211035818,0.0,12.4878993223621,3.00096805421104,84.4143272023233,,1033,Undiverse,,
1201020,lafayette,FL,rural-remote,2016-2017,0.0,0.158478605388273,7.36925515055468,20.4437400950872,68.9381933438986,3.09033280507132,1262,Diverse,,
1201050,lake,FL,suburban-midsize,1994-1995,0.207477664394292,0.698649278062413,18.43587246475,4.56027437862557,76.0977262141678,,23617,Undiverse,,
1201050,lake,FL,suburban-midsize,2016-2017,0.687294558691695,2.76819428975035,15.8213577463258,23.778218467306,52.2941512048029,4.65078373312325,36811,Diverse,0.0581785732228639,Highly integrated
1201080,lee,FL,suburban-large,1994-1995,0.167054471690233,0.974484418193028,15.7846588310164,9.86019131714496,73.2136109619553,,50283,Diverse,0.0593236898973085,Highly integrated
1201080,lee,FL,suburban-large,2016-2017,0.17292303031833,1.72039481988236,14.7931234695681,40.4816600610911,40.1156186100523,2.71628000908793,79226,Diverse,0.166213638658227,Somewhat integrated
1201110,leon,FL,city-midsize,1994-1995,0.0918213419033252,1.54784547779891,37.2335541417984,1.44618613497737,59.680592903522,,30494,Diverse,0.249249723310675,Not integrated
1201110,leon,FL,city-midsize,2016-2017,0.272418434715723,4.00294852894045,42.8882763925389,5.55092622267803,43.4683674123454,3.81706300878149,31202,Diverse,0.314397379879814,Not integrated
1201140,levy,FL,rural-distant,1994-1995,0.14162077104642,0.26750590086546,17.7812745869394,2.10857592446892,79.7010228166798,,6355,Undiverse,,
1201140,levy,FL,rural-distant,2016-2017,0.437179243489831,0.456187036685041,12.9633149591332,11.8228473674206,70.5189127542292,3.80155863904201,5261,Diverse,0.0362897691021825,Highly integrated
1201170,liberty,FL,rural-distant,1994-1995,0.174825174825175,0.34965034965035,12.7622377622378,2.21445221445221,84.4988344988345,,1716,Undiverse,,
1201170,liberty,FL,rural-distant,2016-2017,0.226244343891403,0.52790346907994,7.99396681749623,9.95475113122172,79.7134238310709,1.58371040723982,1326,Undiverse,,
1201200,madison,FL,rural-fringe,1994-1995,0.0297707651086633,0.0297707651086633,56.7133075320036,0.714498362607919,42.5126525751712,,3359,Diverse,0.169647315341566,Somewhat integrated
1201200,madison,FL,rural-fringe,2016-2017,0.323176361957525,0.323176361957525,53.6934441366574,7.01754385964912,36.3804247460757,2.26223453370268,2166,Diverse,,
1201230,manatee,FL,suburban-large,1994-1995,0.0754261577915221,0.733142253733595,16.7265047518479,9.36491175139538,73.1000150852316,,33145,Diverse,0.198140762768617,Somewhat integrated
1201230,manatee,FL,suburban-large,2016-2017,0.120737950352555,2.16603882932483,13.5588718245919,33.1860330339032,47.3606684052931,3.60764995653434,41412,Diverse,0.180152516924739,Somewhat integrated
1201260,marion,FL,rural-fringe,1994-1995,0.191127070543264,0.634194370439013,22.1070311595042,4.83898992239083,72.2286574771227,,34532,Diverse,0.106362095705264,Somewhat integrated
1201260,marion,FL,rural-fringe,2016-2017,0.517670964464549,1.81910544522122,19.8892087375118,21.8776458066233,50.9446285589879,4.95174048719127,41339,Diverse,0.0802259225450816,Somewhat integrated
1201290,martin,FL,suburban-large,1994-1995,0.104797391709362,0.890777829529576,12.0866325104797,8.84373544480671,78.0740568234746,,17176,Undiverse,,
1201290,martin,FL,suburban-large,2016-2017,0.146914789422135,1.75753618456851,7.11720535422788,28.9476548046577,59.1522472521493,2.87844161497443,18378,Diverse,0.223326630084038,Not integrated
1201320,monroe,FL,town-remote,1994-1995,0.266524520255864,1.09808102345416,9.98933901918977,14.7867803837953,73.8592750533049,,9380,Diverse,0.0939524620820966,Somewhat integrated
1201320,monroe,FL,town-remote,2016-2017,0.13550135501355,1.53116531165312,11.3279132791328,40.8265582655827,43.4010840108401,2.77777777777778,7380,Diverse,0.0785155413089493,Highly integrated
1201350,nassau,FL,town-fringe,1994-1995,0.0814000814000814,0.335775335775336,13.1766381766382,0.488400488400488,85.9177859177859,,9828,Undiverse,,
1201350,nassau,FL,town-fringe,2016-2017,0.24295010845987,0.789587852494577,6.55097613882863,5.57917570498915,82.4468546637744,4.39045553145336,11525,Undiverse,,
1201380,okaloosa,FL,suburban-midsize,1994-1995,0.392710737538324,3.42760687588274,12.6459747149402,2.85920975576148,80.6744979158772,,29029,Undiverse,,
1201380,okaloosa,FL,suburban-midsize,2016-2017,0.336501769236106,2.27919239575383,11.8573510025671,9.55387497398182,67.3523902032887,8.62068965517241,28826,Diverse,0.057398351940541,Highly integrated
1201410,okeechobee,FL,town-distant,1994-1995,2.11950970377937,0.651174668028601,9.41011235955056,16.4198161389173,71.3993871297242,,7832,Diverse,0.0269686603305354,Highly integrated
1201410,okeechobee,FL,town-distant,2016-2017,1.12268141880898,0.829808005206639,6.78490074845428,41.002277904328,46.8434754311747,3.41685649202733,6146,Diverse,0.0185090581922261,Highly integrated
1201440,orange,FL,suburban-large,1994-1995,0.268848432547256,3.22701096967987,27.5577941152065,15.1301923427983,53.816154139768,,120514,Diverse,0.2010919610723,Somewhat integrated
